pbid	count_fl	count_nfl	count_nfl_amb	abundance_fl	abundance_nfl	abundance_nfl_amb
PB.6461.1	7	13	14.5	1.42566772166e-05	2.64766862594e-05	2.95316885201e-05
PB.4058.1	3	3	3.5	6.1100045214e-06	6.1100045214e-06	7.1283386083e-06
PB.4058.2	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.1125.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.4125.1	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.4125.2	3	5	5.5	6.1100045214e-06	1.0183340869e-05	1.12016749559e-05
PB.1510.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.4558.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.6155.4	1	2	2.33333333333	2.0366681738e-06	4.0733363476e-06	4.75222573887e-06
PB.6155.2	2	2	2.5	4.0733363476e-06	4.0733363476e-06	5.0916704345e-06
PB.6155.3	4	4	4.83333333333	8.1466726952e-06	8.1466726952e-06	9.84389617337e-06
PB.6155.1	1	5	6.33333333333	2.0366681738e-06	1.0183340869e-05	1.28988984341e-05
PB.6088.1	19	26	27.5	3.86966953022e-05	5.29533725188e-05	5.60083747795e-05
PB.3929.3	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.388.1	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.956.1	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.388.3	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.6447.1	9	16	18.2666666667	1.83300135642e-05	3.25866907808e-05	3.72031386414e-05
PB.7047.1	8	9	9	1.62933453904e-05	1.83300135642e-05	1.83300135642e-05
PB.3873.1	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.3983.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.6149.5	5	8	9.86666666667	1.0183340869e-05	1.62933453904e-05	2.00951259815e-05
PB.6149.4	1	1	1.33333333333	2.0366681738e-06	2.0366681738e-06	2.71555756507e-06
PB.6149.6	0	1	1.53333333333	0.0	2.0366681738e-06	3.12289119983e-06
PB.6149.1	0	0	1.36666666667	0.0	0.0	2.78344650419e-06
PB.6447.6	0	0	0.7	0.0	0.0	1.42566772166e-06
PB.6149.3	0	0	0.866666666667	0.0	0.0	1.76511241729e-06
PB.7376.3	2	4	5.5	4.0733363476e-06	8.1466726952e-06	1.12016749559e-05
PB.3211.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.4131.2	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.4131.3	0	1	1.33333333333	0.0	2.0366681738e-06	2.71555756507e-06
PB.4131.1	0	1	1.33333333333	0.0	2.0366681738e-06	2.71555756507e-06
PB.1282.7	2	2	3.25050505051	4.0733363476e-06	4.0733363476e-06	6.62020018514e-06
PB.6582.1	17	25	25	3.46233589546e-05	5.0916704345e-05	5.0916704345e-05
PB.7742.1	0	3	3	0.0	6.1100045214e-06	6.1100045214e-06
PB.683.1	2	3	3	4.0733363476e-06	6.1100045214e-06	6.1100045214e-06
PB.3599.1	2	2	2.25	4.0733363476e-06	4.0733363476e-06	4.58250339105e-06
PB.3599.2	10	10	10.75	2.0366681738e-05	2.0366681738e-05	2.18941828684e-05
PB.6403.2	1	1	1.2	2.0366681738e-06	2.0366681738e-06	2.44400180856e-06
PB.6403.3	1	2	2.2	2.0366681738e-06	4.0733363476e-06	4.48066998236e-06
PB.6403.1	0	4	4.2	0.0	8.1466726952e-06	8.55400632996e-06
PB.6403.6	0	1	1.2	0.0	2.0366681738e-06	2.44400180856e-06
PB.7441.2	1	1	3.5	2.0366681738e-06	2.0366681738e-06	7.1283386083e-06
PB.2121.1	11	17	17	2.24033499118e-05	3.46233589546e-05	3.46233589546e-05
PB.6761.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.558.1	3	5	5	6.1100045214e-06	1.0183340869e-05	1.0183340869e-05
PB.6536.1	3	3	3	6.1100045214e-06	6.1100045214e-06	6.1100045214e-06
PB.2334.2	0	1	6.5	0.0	2.0366681738e-06	1.32383431297e-05
PB.2334.1	5	22	27.5	1.0183340869e-05	4.48066998236e-05	5.60083747795e-05
PB.6620.1	21	28	30.0	4.27700316498e-05	5.70267088664e-05	6.1100045214e-05
PB.129.1	3	24	45.1666666667	6.1100045214e-06	4.88800361712e-05	9.19895125167e-05
PB.129.2	9	15	29.1666666667	1.83300135642e-05	3.0550022607e-05	5.94028217359e-05
PB.6620.2	0	1	3.0	0.0	2.0366681738e-06	6.1100045214e-06
PB.883.1	0	3	3	0.0	6.1100045214e-06	6.1100045214e-06
PB.488.3	0	0	1.16666666667	0.0	0.0	2.37611286943e-06
PB.2467.3	0	1	2.83333333333	0.0	2.0366681738e-06	5.77055982577e-06
PB.7802.1	9	13	13	1.83300135642e-05	2.64766862594e-05	2.64766862594e-05
PB.6068.1	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.1568.2	4	5	6.0	8.1466726952e-06	1.0183340869e-05	1.22200090428e-05
PB.6248.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.5717.2	0	0	1.33333333333	0.0	0.0	2.71555756507e-06
PB.5717.1	0	0	1.33333333333	0.0	0.0	2.71555756507e-06
PB.6367.3	0	1	1.33333333333	0.0	2.0366681738e-06	2.71555756507e-06
PB.6367.2	1	1	1.83333333333	2.0366681738e-06	2.0366681738e-06	3.73389165197e-06
PB.6367.1	1	1	1.83333333333	2.0366681738e-06	2.0366681738e-06	3.73389165197e-06
PB.2135.3	2	3	3.5	4.0733363476e-06	6.1100045214e-06	7.1283386083e-06
PB.3585.2	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.3585.1	1	3	4.0	2.0366681738e-06	6.1100045214e-06	8.1466726952e-06
PB.3194.8	0	0	0.166666666667	0.0	0.0	3.39444695634e-07
PB.5929.4	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.2366.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.5929.2	0	0	5.33333333333	0.0	0.0	1.08622302603e-05
PB.5929.3	0	0	6.33333333333	0.0	0.0	1.28988984341e-05
PB.5929.1	23	85	95.3333333333	4.68433679974e-05	0.000173116794773	0.000194162365902
PB.6508.1	50	165	181.916666667	0.00010183340869	0.000336050248677	0.000370503885284
PB.6508.2	0	2	9.25	0.0	4.0733363476e-06	1.88391806077e-05
PB.6508.3	2	3	16.4166666667	4.0733363476e-06	6.1100045214e-06	3.34353025199e-05
PB.6508.4	0	0	4.41666666667	0.0	0.0	8.99528443429e-06
PB.2705.9	0	1	3.01666666667	0.0	2.0366681738e-06	6.14394899097e-06
PB.2705.8	8	8	10.8261904762	1.62933453904e-05	1.62933453904e-05	2.20493575864e-05
PB.2705.7	0	0	0.883333333333	0.0	0.0	1.79905688686e-06
PB.2705.6	0	2	3.40952380952	0.0	4.0733363476e-06	6.94406863067e-06
PB.2705.5	0	0	0.242857142857	0.0	0.0	4.94619413637e-07
PB.2705.4	1	1	1.2	2.0366681738e-06	2.0366681738e-06	2.44400180856e-06
PB.2705.3	1	2	2.44285714286	2.0366681738e-06	4.0733363476e-06	4.975289396e-06
PB.2705.2	2	2	3.35952380952	4.0733363476e-06	4.0733363476e-06	6.84223522198e-06
PB.2705.1	3	3	4.44285714286	6.1100045214e-06	6.1100045214e-06	9.0486257436e-06
PB.2586.2	0	0	1.5	0.0	0.0	3.0550022607e-06
PB.2586.1	14	18	19.8333333333	2.85133544332e-05	3.66600271284e-05	4.03939187804e-05
PB.7486.1	15	19	19	3.0550022607e-05	3.86966953022e-05	3.86966953022e-05
PB.3894.1	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.5371.1	2	3	3	4.0733363476e-06	6.1100045214e-06	6.1100045214e-06
PB.1068.1	0	0	2.0	0.0	0.0	4.0733363476e-06
PB.5180.1	1	3	3	2.0366681738e-06	6.1100045214e-06	6.1100045214e-06
PB.5505.1	1	2	3.41071428571	2.0366681738e-06	4.0733363476e-06	6.94649323564e-06
PB.1540.1	3	4	5.5	6.1100045214e-06	8.1466726952e-06	1.12016749559e-05
PB.1540.2	0	1	2.5	0.0	2.0366681738e-06	5.0916704345e-06
PB.2414.1	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.5915.1	2	3	3	4.0733363476e-06	6.1100045214e-06	6.1100045214e-06
PB.3566.1	3	4	4	6.1100045214e-06	8.1466726952e-06	8.1466726952e-06
PB.6096.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.6096.2	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.7349.7	0	0	5.32619047619	0.0	0.0	1.08476826305e-05
PB.3913.2	23	26	31.0	4.68433679974e-05	5.29533725188e-05	6.31367133878e-05
PB.3913.1	13	13	18.0	2.64766862594e-05	2.64766862594e-05	3.66600271284e-05
PB.1711.4	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.6377.1	3	6	7.5	6.1100045214e-06	1.22200090428e-05	1.52750113035e-05
PB.6377.2	4	8	9.5	8.1466726952e-06	1.62933453904e-05	1.93483476511e-05
PB.484.2	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.2089.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.2089.2	2	3	3	4.0733363476e-06	6.1100045214e-06	6.1100045214e-06
PB.484.1	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.3033.1	11	11	13.0	2.24033499118e-05	2.24033499118e-05	2.64766862594e-05
PB.6701.1	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.5862.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.1803.3	0	1	2.86666666667	0.0	2.0366681738e-06	5.8384487649e-06
PB.4605.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.6851.1	12	16	16	2.44400180856e-05	3.25866907808e-05	3.25866907808e-05
PB.5647.3	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.1803.5	0	0	0.866666666667	0.0	0.0	1.76511241729e-06
PB.1803.4	4	4	5.86666666667	8.1466726952e-06	8.1466726952e-06	1.19484532863e-05
PB.4586.1	0	0	1.5	0.0	0.0	3.0550022607e-06
PB.4586.2	13	17	18.5	2.64766862594e-05	3.46233589546e-05	3.76783612153e-05
PB.28.1	23	108	108.5	4.68433679974e-05	0.000219960162771	0.000220978496857
PB.101.2	0	0	0.2	0.0	0.0	4.0733363476e-07
PB.101.3	1	1	2.86666666667	2.0366681738e-06	2.0366681738e-06	5.8384487649e-06
PB.3023.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.101.1	21	25	27.7	4.27700316498e-05	5.0916704345e-05	5.64157084143e-05
PB.2095.3	2	3	3.33333333333	4.0733363476e-06	6.1100045214e-06	6.78889391267e-06
PB.2095.2	2	2	2.33333333333	4.0733363476e-06	4.0733363476e-06	4.75222573887e-06
PB.2095.1	2	2	2.33333333333	4.0733363476e-06	4.0733363476e-06	4.75222573887e-06
PB.6831.2	2	3	5.25	4.0733363476e-06	6.1100045214e-06	1.06925079125e-05
PB.6175.1	14	14	18.1666666667	2.85133544332e-05	2.85133544332e-05	3.69994718241e-05
PB.6175.2	0	1	1.33333333333	0.0	2.0366681738e-06	2.71555756507e-06
PB.6175.3	0	0	0.833333333333	0.0	0.0	1.69722347817e-06
PB.6175.4	0	2	4.83333333333	0.0	4.0733363476e-06	9.84389617337e-06
PB.6175.5	0	0	2.83333333333	0.0	0.0	5.77055982577e-06
PB.3445.1	6	17	17	1.22200090428e-05	3.46233589546e-05	3.46233589546e-05
PB.5506.7	0	0	0.166666666667	0.0	0.0	3.39444695634e-07
PB.2804.1	2	5	5	4.0733363476e-06	1.0183340869e-05	1.0183340869e-05
PB.3390.1	1	13	13	2.0366681738e-06	2.64766862594e-05	2.64766862594e-05
PB.5890.2	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.5890.1	1	14	15.0	2.0366681738e-06	2.85133544332e-05	3.0550022607e-05
PB.1282.8	0	0	0.431818181818	0.0	0.0	8.79470347778e-07
PB.6353.1	1	6	9.91666666667	2.0366681738e-06	1.22200090428e-05	2.01969593902e-05
PB.1251.1	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.5937.3	1	1	3.33333333333	2.0366681738e-06	2.0366681738e-06	6.78889391267e-06
PB.5937.2	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.5937.1	24	25	27.3333333333	4.88800361712e-05	5.0916704345e-05	5.56689300839e-05
PB.5657.1	1	2	3.0	2.0366681738e-06	4.0733363476e-06	6.1100045214e-06
PB.5638.3	2	5	8.58333333333	4.0733363476e-06	1.0183340869e-05	1.74814018251e-05
PB.5638.2	1	2	4.08333333333	2.0366681738e-06	4.0733363476e-06	8.31639504302e-06
PB.5638.1	1	6	7.75	2.0366681738e-06	1.22200090428e-05	1.5784178347e-05
PB.6888.4	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.5638.4	3	3	6.08333333333	6.1100045214e-06	6.1100045214e-06	1.23897313906e-05
PB.6411.2	2	2	2.75	4.0733363476e-06	4.0733363476e-06	5.60083747795e-06
PB.1282.9	0	0	0.792171717172	0.0	0.0	1.61339092455e-06
PB.5878.2	0	0	1.16666666667	0.0	0.0	2.37611286943e-06
PB.1858.3	1	1	2.16666666667	2.0366681738e-06	2.0366681738e-06	4.41278104324e-06
PB.1147.3	0	1	2.08333333333	0.0	2.0366681738e-06	4.24305869542e-06
PB.1858.1	5	6	7.16666666667	1.0183340869e-05	1.22200090428e-05	1.45961219122e-05
PB.4250.1	0	4	5.83333333333	0.0	8.1466726952e-06	1.18805643472e-05
PB.6482.1	1	2	2.25	2.0366681738e-06	4.0733363476e-06	4.58250339105e-06
PB.7366.1	1	5	5	2.0366681738e-06	1.0183340869e-05	1.0183340869e-05
PB.5464.5	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.5464.2	2	3	3.5	4.0733363476e-06	6.1100045214e-06	7.1283386083e-06
PB.5464.3	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.5464.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.6032.2	0	1	1.5	0.0	2.0366681738e-06	3.0550022607e-06
PB.6032.3	28	40	40.5	5.70267088664e-05	8.1466726952e-05	8.24850610389e-05
PB.6032.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.6066.1	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.3089.2	0	1	3.66666666667	0.0	2.0366681738e-06	7.46778330394e-06
PB.4109.1	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.2836.1	1	4	4	2.0366681738e-06	8.1466726952e-06	8.1466726952e-06
PB.5927.1	1	6	6	2.0366681738e-06	1.22200090428e-05	1.22200090428e-05
PB.5927.2	1	3	3	2.0366681738e-06	6.1100045214e-06	6.1100045214e-06
PB.6369.1	0	12	16.9166666667	0.0	2.44400180856e-05	3.44536366068e-05
PB.5343.1	0	0	9.5	0.0	0.0	1.93483476511e-05
PB.5343.2	38	48	59.0	7.73933906044e-05	9.77600723425e-05	0.000120163422254
PB.5343.3	1	1	7.5	2.0366681738e-06	2.0366681738e-06	1.52750113035e-05
PB.1674.3	0	1	3.83333333333	0.0	2.0366681738e-06	7.80722799957e-06
PB.1674.2	12	13	16.3333333333	2.44400180856e-05	2.64766862594e-05	3.32655801721e-05
PB.1674.1	1	2	3.33333333333	2.0366681738e-06	4.0733363476e-06	6.78889391267e-06
PB.1311.3	0	0	0.666666666667	0.0	0.0	1.35777878253e-06
PB.6008.1	0	3	3	0.0	6.1100045214e-06	6.1100045214e-06
PB.3467.4	0	2	2.25	0.0	4.0733363476e-06	4.58250339105e-06
PB.3467.3	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.3467.2	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.3467.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.1870.1	4	5	5	8.1466726952e-06	1.0183340869e-05	1.0183340869e-05
PB.3937.1	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.3344.1	2	5	5.5	4.0733363476e-06	1.0183340869e-05	1.12016749559e-05
PB.226.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.3344.2	0	1	1.5	0.0	2.0366681738e-06	3.0550022607e-06
PB.2440.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.1094.1	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.1167.1	7	11	13.0833333333	1.42566772166e-05	2.24033499118e-05	2.66464086072e-05
PB.1311.2	0	0	0.125	0.0	0.0	2.54583521725e-07
PB.117.1	3	3	3	6.1100045214e-06	6.1100045214e-06	6.1100045214e-06
PB.3891.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.7314.2	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.7793.1	21	31	44.5666666667	4.27700316498e-05	6.31367133878e-05	9.07675116124e-05
PB.7314.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.4690.4	0	0	0.2	0.0	0.0	4.0733363476e-07
PB.1311.5	0	0	0.2	0.0	0.0	4.0733363476e-07
PB.4323.1	2	7	10.9833333333	4.0733363476e-06	1.42566772166e-05	2.23694054422e-05
PB.4323.3	0	1	4.31666666667	0.0	2.0366681738e-06	8.79161761691e-06
PB.4323.2	0	0	4.31666666667	0.0	0.0	8.79161761691e-06
PB.4272.2	1	1	6.78333333333	2.0366681738e-06	2.0366681738e-06	1.38153991123e-05
PB.4272.3	0	1	6.78333333333	0.0	2.0366681738e-06	1.38153991123e-05
PB.4272.1	1	1	4.28333333333	2.0366681738e-06	2.0366681738e-06	8.72372867778e-06
PB.4272.6	1	2	3.5	2.0366681738e-06	4.0733363476e-06	7.1283386083e-06
PB.4272.4	51	51	58.2833333333	0.000103870076864	0.000103870076864	0.000118703810063
PB.5367.1	22	35	35	4.48066998236e-05	7.1283386083e-05	7.1283386083e-05
PB.1810.4	3	3	6.58333333333	6.1100045214e-06	6.1100045214e-06	1.34080654775e-05
PB.7620.6	0	0	2.85	0.0	0.0	5.80450429533e-06
PB.7620.4	10	12	20.5333333333	2.0366681738e-05	2.44400180856e-05	4.1819586502e-05
PB.7620.5	2	5	7.1	4.0733363476e-06	1.0183340869e-05	1.4460344034e-05
PB.7620.2	1	3	5.48333333333	2.0366681738e-06	6.1100045214e-06	1.11677304863e-05
PB.7620.3	2	3	9.08333333333	4.0733363476e-06	6.1100045214e-06	1.8499735912e-05
PB.7620.1	0	0	9.78333333333	0.0	0.0	1.99254036337e-05
PB.2945.4	3	4	5.66666666667	6.1100045214e-06	8.1466726952e-06	1.15411196515e-05
PB.2945.1	21	36	39.6666666667	4.27700316498e-05	7.33200542568e-05	8.07878375608e-05
PB.2945.3	1	2	2.66666666667	2.0366681738e-06	4.0733363476e-06	5.43111513014e-06
PB.2945.2	0	0	2.0	0.0	0.0	4.0733363476e-06
PB.3199.1	13	17	17	2.64766862594e-05	3.46233589546e-05	3.46233589546e-05
PB.587.1	18	24	25.5	3.66600271284e-05	4.88800361712e-05	5.19350384319e-05
PB.3376.2	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.254.2	0	1	2.75	0.0	2.0366681738e-06	5.60083747795e-06
PB.254.1	0	2	3.75	0.0	4.0733363476e-06	7.63750565175e-06
PB.3376.1	1	1	1.5	2.0366681738e-06	2.0366681738e-06	3.0550022607e-06
PB.7654.1	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.2965.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.147.4	0	0	0.833333333333	0.0	0.0	1.69722347817e-06
PB.585.1	5	6	6	1.0183340869e-05	1.22200090428e-05	1.22200090428e-05
PB.3185.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.6149.2	0	0	1.03333333333	0.0	0.0	2.10455711293e-06
PB.5244.1	0	3	3	0.0	6.1100045214e-06	6.1100045214e-06
PB.5622.2	1	3	3.5	2.0366681738e-06	6.1100045214e-06	7.1283386083e-06
PB.4699.2	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.4699.1	1	2	3.0	2.0366681738e-06	4.0733363476e-06	6.1100045214e-06
PB.5622.1	2	2	2.5	4.0733363476e-06	4.0733363476e-06	5.0916704345e-06
PB.7291.2	0	0	0.111111111111	0.0	0.0	2.26296463756e-07
PB.7291.3	1	1	1.64285714286	2.0366681738e-06	2.0366681738e-06	3.34595485696e-06
PB.7291.1	121	122	139.3504329	0.00024643684903	0.000248473517204	0.000283810591694
PB.7291.6	0	0	0.803968253968	0.0	0.0	1.6374165556e-06
PB.7291.7	1	1	1.22222222222	2.0366681738e-06	2.0366681738e-06	2.48926110131e-06
PB.7291.4	0	0	0.452380952381	0.0	0.0	9.21349888148e-07
PB.7291.5	0	0	0.569444444444	0.0	0.0	1.15976937675e-06
PB.7291.8	0	0	0.545634920635	0.0	0.0	1.11127727737e-06
PB.7291.9	1	1	3.49329004329	2.0366681738e-06	2.0366681738e-06	7.11467265303e-06
PB.7267.1	0	3	3	0.0	6.1100045214e-06	6.1100045214e-06
PB.7336.2	95	100	110.333333333	0.000193483476511	0.00020366681738	0.000224712388509
PB.3921.1	4	5	5	8.1466726952e-06	1.0183340869e-05	1.0183340869e-05
PB.5449.2	0	0	0.333333333333	0.0	0.0	6.78889391267e-07
PB.7336.1	0	2	7.66666666667	0.0	4.0733363476e-06	1.56144559991e-05
PB.7336.6	5	6	13.0833333333	1.0183340869e-05	1.22200090428e-05	2.66464086072e-05
PB.7336.7	0	2	2	0.0	4.0733363476e-06	4.0733363476e-06
PB.7336.4	0	1	4.08333333333	0.0	2.0366681738e-06	8.31639504302e-06
PB.7336.5	1	1	2.08333333333	2.0366681738e-06	2.0366681738e-06	4.24305869542e-06
PB.5241.5	0	1	1.33333333333	0.0	2.0366681738e-06	2.71555756507e-06
PB.7072.1	0	3	3.5	0.0	6.1100045214e-06	7.1283386083e-06
PB.7072.2	0	2	2.5	0.0	4.0733363476e-06	5.0916704345e-06
PB.5870.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.2959.3	0	0	0.5	0.0	0.0	1.0183340869e-06
PB.2959.1	10	14	15.0	2.0366681738e-05	2.85133544332e-05	3.0550022607e-05
PB.5579.1	2	2	2	4.0733363476e-06	4.0733363476e-06	4.0733363476e-06
PB.7527.1	4	10	10	8.1466726952e-06	2.0366681738e-05	2.0366681738e-05
PB.2979.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.2979.2	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.1830.1	2	7	7	4.0733363476e-06	1.42566772166e-05	1.42566772166e-05
PB.3746.4	0	0	3.58333333333	0.0	0.0	7.29806095612e-06
PB.3746.3	1	4	6.41666666667	2.0366681738e-06	8.1466726952e-06	1.30686207819e-05
PB.3746.2	2	3	5.08333333333	4.0733363476e-06	6.1100045214e-06	1.03530632168e-05
PB.3746.1	0	2	5.91666666667	0.0	4.0733363476e-06	1.2050286695e-05
PB.5860.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.836.1	0	3	4.30952380952	0.0	6.1100045214e-06	8.7770699871e-06
PB.836.3	0	0	2.15634920635	0.0	0.0	4.39176780017e-06
PB.836.2	0	1	2.0873015873	0.0	2.0366681738e-06	4.25114071198e-06
PB.836.5	1	1	1.92063492063	2.0366681738e-06	2.0366681738e-06	3.91169601635e-06
PB.836.4	9	9	10.573015873	1.83300135642e-05	1.83300135642e-05	2.15337249297e-05
PB.2428.1	3	3	3	6.1100045214e-06	6.1100045214e-06	6.1100045214e-06
PB.836.6	0	0	2.01349206349	0.0	0.0	4.10081520392e-06
PB.836.8	0	0	1.57301587302	0.0	0.0	3.20371136546e-06
PB.3285.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.7488.3	4	7	7	8.1466726952e-06	1.42566772166e-05	1.42566772166e-05
PB.7488.1	2	2	2.5	4.0733363476e-06	4.0733363476e-06	5.0916704345e-06
PB.2404.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.7827.1	1	3	3	2.0366681738e-06	6.1100045214e-06	6.1100045214e-06
PB.7468.2	0	0	0.666666666667	0.0	0.0	1.35777878253e-06
PB.2188.1	5	8	8	1.0183340869e-05	1.62933453904e-05	1.62933453904e-05
PB.7203.2	0	0	1.5	0.0	0.0	3.0550022607e-06
PB.7203.1	1	1	2.5	2.0366681738e-06	2.0366681738e-06	5.0916704345e-06
PB.3125.1	15	18	18	3.0550022607e-05	3.66600271284e-05	3.66600271284e-05
PB.7474.2	3	4	4.5	6.1100045214e-06	8.1466726952e-06	9.16500678211e-06
PB.7474.1	14	14	14.5	2.85133544332e-05	2.85133544332e-05	2.95316885201e-05
PB.551.2	1	2	3.16666666667	2.0366681738e-06	4.0733363476e-06	6.44944921704e-06
PB.6709.6	0	2	2.97777777778	0.0	4.0733363476e-06	6.06474522865e-06
PB.7529.1	1	2	2	2.0366681738e-06	4.0733363476e-06	4.0733363476e-06
PB.2248.1	9	18	18	1.83300135642e-05	3.66600271284e-05	3.66600271284e-05
PB.2045.2	0	0	1.0	0.0	0.0	2.0366681738e-06
PB.7293.2	5	5	5	1.0183340869e-05	1.0183340869e-05	1.0183340869e-05
PB.5266.2	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.4090.1	8	21	22.8333333333	1.62933453904e-05	4.27700316498e-05	4.65039233018e-05
PB.4090.2	0	2	3.5	0.0	4.0733363476e-06	7.1283386083e-06
PB.5266.1	10	11	15.0	2.0366681738e-05	2.24033499118e-05	3.0550022607e-05
PB.7739.4	1	1	3.81666666667	2.0366681738e-06	2.0366681738e-06	7.77328353001e-06
PB.790.2	0	0	0.75	0.0	0.0	1.52750113035e-06
PB.2899.1	1	1	1	2.0366681738e-06	2.0366681738e-06	2.0366681738e-06
PB.790.3	0	0	0.75	0.0	0.0	1.52750113035e-06
PB.678.1	2	4	4	4.0733363476e-06	8.1466726952e-06	8.1466726952e-06
PB.3387.2	1	3	5.11666666667	2.0366681738e-06	6.1100045214e-06	1.04209521559e-05
PB.7118.3	21	21	32.0	4.27700316498e-05	4.27700316498e-05	6.51733815616e-05
PB.790.1	0	2	2.25	0.0	4.0733363476e-06	4.58250339105e-06
PB.5545.1	3	6	7.7	6.1100045214e-06	1.22200090428e-05	1.56823449383e-05
PB.5545.2	0	0	1.7	0.0	0.0	3.46233589546e-06
PB.6281.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.6048.11	0	1	1.75	0.0	2.0366681738e-06	3.56416930415e-06
PB.6048.10	0	0	0.866666666667	0.0	0.0	1.76511241729e-06
PB.6048.12	1	1	1.61666666667	2.0366681738e-06	2.0366681738e-06	3.29261354765e-06
PB.2663.2	2	2	3.83333333333	4.0733363476e-06	4.0733363476e-06	7.80722799957e-06
PB.6092.9	0	1	11.5666666667	0.0	2.0366681738e-06	2.3557461877e-05
PB.7269.1	0	1	2.08333333333	0.0	2.0366681738e-06	4.24305869542e-06
PB.2663.3	0	0	1.33333333333	0.0	0.0	2.71555756507e-06
PB.3299.1	0	1	1	0.0	2.0366681738e-06	2.0366681738e-06
PB.4053.3	0	0	0.833333333333	0.0	0.0	1.69722347817e-06
